ICORG,CISLOFA,ICDOD,DODAVATEL,UCELPLATBY,CASTKA,DATVYST,DATSPLAT,PLOZKA,UCETNIID,POZN
66003008,2024210,311391,"CENDIS, s.p.","Podpora IFS2, 4/2024",20815.03,2024-05-27,2024-06-26,5168,FD2401166,
66003008,2024211,311391,"CENDIS, s.p.","Podpora IFS2, 4/2024",538450,2024-05-27,2024-06-26,5168,FD2401167,
66003008,2024212,311391,"CENDIS, s.p.",zajištění webhostingu webových služeb za období 4/2024,5041.47,2024-05-27,2024-06-26,5168,FD2401168,
66003008,33991512,45799504,NESTLÉ Česko s.r.o.,kávové kapsle,5040,2024-05-27,2024-06-27,5175,FD2401169,
66003008,244102785,2180898,BARELOVÁ VODA s.r.o.,barelová voda,5989.50,2024-05-28,2024-06-27,5175,FD2401170,
66003008,202400078,28241266,TITIO s.r.o.,Technická podpora a údržba stránek MD ČR za 4/2024,17545,2024-04-30,2024-06-27,5168,FD2401171,
66003008,10912318,49704362,ASIANA s.r.o.,Ubytování - Miloš Rydval - ZPC 2024-43-Z,8062,2024-05-28,2024-06-27,5173,FD2401172,
66003008,100240114,25307126,"MAXPROGRES, s.r.o.",měsíční zkouška EPS 5/2024,2722.50,2024-05-21,2024-06-27,5169,FD2401175,
66003008,62024,75255049,Zdeněk Patík,Provádění prevence v oblasti bezpečnosti silničního provozu a dopravní výchovy ve Zlínském kraji za 4/2024,64330.42,2024-04-30,2024-06-27,5169,FD2401176,
66003008,2024004,73840734,Jiří Kotlín,zajištění průvodcovských služeb na prohlídky MD 18.5.2024,7000,2024-05-28,2024-06-27,5169,FD2401177,
66003008,20241028,48161233,"Dům dětí a mládeže ALFA Pardubice-Polabiny, Družby 334",zajištění oblastního a krajského kola DMSC 14. a 22.5.2024,60000,2024-05-23,2024-06-27,5169,FD2401178,
66003008,8240111,426105,Oblastní spolek Českého červeného kříže Litoměřice,Zajištění zdravotního dozoru na krajském kole DSMC - 28.5.2024,605,2024-05-29,2024-06-28,5169,FD2401179,
66003008,840031,300268,Střední odborná škola Jarov,Výmalba prostor budovy Ministerstva dopravy,23040,2024-05-22,2024-06-28,5171,FD2401180,
66003008,840032,300268,Střední odborná škola Jarov,Výmalba prostor DS ministerstva dopravy Mašinka,24960,2024-05-22,2024-06-28,5171,FD2401181,
66003008,812024,9033181,"MediaKIDS Publishing s.r.o. (původně Valora Investment),",Inzerce v Časopisu Puntík 6/2024,27830,2024-05-29,2024-06-28,5169,FD2401182,
66003008,102400064,873195,"LABYRINT - středisko volného času, vzdělávání a služeb, Kladno, Arbesova 1187",dopravní výuka ZŠ na DDH Kladno za 3-5/2024,20850,2024-05-28,2024-06-28,5169,FD2401183,
66003008,2024070,16577558,TJ Lokomotiva Nymburk,zajištění krajského kola DSMC - 28.5.2024,7168,2024-05-28,2024-06-28,5169,FD2401184,
66003008,20240017,1758985,Ideal education s.r.o.,proškolení vytipovaných zaměstnanců MD 21.5. a 29.5.,59290,2024-05-29,2024-06-28,5167,FD2401185,
66003008,24035,75397030,Veronika Cibulková,zajištění krajského kola DMSC 27.5.2024,30900,2024-05-28,2024-06-28,5169,FD2401186,
66003008,50469047,47674521,"Vodovody a kanalizace Přerov, a.s.","Vodné, stočné za období 6.2.2024 - 28.5.2024 - Kojetín",4541,2024-05-30,2024-06-20,5151,FD2401187,
66003008,122426247,86562533,Aleš Doležal,Cukrovinky na Den dětí,4850,2024-05-29,2024-06-28,5139,FD2401188,
66003008,2024012071,47903783,Gordic spol. s r.o.,služby rozvoje dle katalogového listu KL03 - AP009,300564,2024-05-28,2024-06-28,6111,FD2401189,
66003008,2024012072,47903783,Gordic spol. s r.o.,služby rozvoje dle katalogového listu KL03 - AP006,839740,2024-05-28,2024-06-28,6111,FD2401190,
66003008,24001093,46974571,"Hotel International Brno, a.s.",ubytování pana ministra a jeho doprovodu 24.-25.5.2024,3390,2024-05-27,2024-06-28,5173,FD2401191,
66003008,24001093,46974571,"Hotel International Brno, a.s.",ubytování pana ministra a jeho doprovodu 24.-25.5.2024,3840,2024-05-27,2024-06-28,5169,FD2401191,
66003008,10912366,49704362,ASIANA s.r.o.,Ubytování - Patrik Zapletal - ZPC 213/2024,17338,2024-05-30,2024-06-28,5173,FD2401192,
66003008,3602400939,4308697,Aricoma Systems a.s.,Služba M365 Copilot Managed Sub Add-on pro 40 uživatelů a Teams Rooms Pro Sub Per Device pro 2 zařízení,80958.68,2024-05-30,2024-06-28,5042,FD2401193,
66003008,1042400060,26657805,Česká asociace bezp. managerů,konference - Mgr. Pavel Nemergut,2500,2024-05-24,2024-06-28,5176,FD2401194,
66003008,2024007,10908129,Kateřina Růžičková,zajištění akcí - Besip za 5/2024,9660,2024-05-30,2024-06-28,5169,FD2401195,
66003008,12024,70421315,Zdeněk Jančara,Dopravní výuka na DDH Uherské Hradiště za 4/2024,23800,2024-05-03,2024-06-28,5169,FD2401196,
66003008,10402096,11213175,RNDr. Ivana Hexnerová - BOVA  POLYGON,školení - Mgr. Markéta Bajtková,2460.50,2024-05-30,2024-06-28,5167,FD2401197,
66003008,10403081,11213175,RNDr. Ivana Hexnerová - BOVA  POLYGON,školení - Mgr. Eva Blažková a Mgr. Andrea Procházková Bříštělová,4921,2024-05-30,2024-06-28,5167,FD2401198,
66003008,72024,2317788,Michal Tvrdík,oprava havarijního stavu střechy - utržené izolační pásy - budova MD,9600,2024-05-30,2024-06-28,5171,FD2401199,
66003008,7302400265,47547022,CHAPS spol.s.r.o.,Rozšíření nadstavbových modulů CIS JŘ,96800,2024-05-28,2024-06-28,5168,FD2401200,
66003008,2024005,10846778,Martina Kosíková,Pomocné a ostatní kancelářské služby 5/2024,5000,2024-05-30,2024-06-28,5169,FD2401201,
66003008,2024213,311391,"CENDIS, s.p.",služby pro aplikaci ISNP - 11K - za 3/2024,13915,2024-05-30,2024-06-28,5168,FD2401202,
66003008,2024214,311391,"CENDIS, s.p.",služby pro aplikaci ISNP - 11K - za 4/2024,28435,2024-05-30,2024-06-28,5168,FD2401203,
66003008,2024215,311391,"CENDIS, s.p.",služby pro aplikaci ISNP - 12I - za 4/2024,22562.87,2024-05-30,2024-06-28,5168,FD2401204,
66003008,24110087,25143468,"SPM - Security Paper Mill, a.s.",registrační značky,213787.64,2024-05-30,2024-06-28,5139,FD2401205,
66003008,32024,76526062,Radim Česnek,zajištění dopravní výuky ZŠ za 4/2024,9800,2024-05-02,2024-06-28,5169,FD2401206,
66003008,2454003443,63987121,TÜV SÜD Czech s.r.o.,zastupování na jednáních v EU k prováděcím právním předpisům nařízení Evropského parlamentu a Rady (Euro 7),65340,2024-05-30,2024-06-28,5166,FD2401207,
66003008,20240019,26142848,INOVA STAV spol. s.r.o.,oprava podlahy v místnosti č.57/1S,42681.54,2024-05-30,2024-06-28,5171,FD2401208,
66003008,20240010,17814171,Mgr. Sára Raabe,Zajištění PR komunikace BESIP 5/2024,10000,2024-05-31,2024-06-28,5169,FD2401209,
66003008,10912406,49704362,ASIANA s.r.o.,Ubytování - Petr Čečák - ZPC 2024-44-Z,9650,2024-05-31,2024-06-28,5173,FD2401210,
66003008,24201749,27596494,"Marking Center CZ, a.s.",printy,2102,2024-05-31,2024-06-28,5139,FD2401211,
66003008,2024152,61271241,Ing. Jan Voldřich,likvidace štěnic,5566,2024-05-31,2024-06-28,5169,FD2401212,
66003008,240732,3659330,NOVEKO 96 vzdělávání spol. s r.o.,školení - Ing. Alena Kozáková,2000,2024-05-31,2024-06-28,5167,FD2401213,
66003008,20230138,68919115,ELSA „Evropská asociace studentů práva Olomouc”,Informační stánek ELSA JOB FAIR 2024 v Olomouci - 17.4.2024,15000,2024-04-10,2024-06-19,5164,FD2401217,
66003008,6122400017,25094769,Suweco CZ s.r.o.,"Dobropis k FD 2400342- Tiskoviny, noviny 1-3/2024",0,2024-05-30,2024-06-21,5991,FD2401248,
66003008,6122400017,25094769,Suweco CZ s.r.o.,"Dobropis k FD 2400342- Tiskoviny, noviny 1-3/2024",-474.32,2024-05-30,2024-06-21,5136,FD2401248,
66003008,6122300053,25094769,Suweco CZ s.r.o.,"Dobropis k FD 2301454 - Tiskoviny, noviny 7-9/2023",0,2024-05-30,2024-06-26,2391,FD2401249,
66003008,6122300053,25094769,Suweco CZ s.r.o.,"Dobropis k FD 2301454 - Tiskoviny, noviny 7-9/2023",-306.90,2024-05-30,2024-06-26,2324,FD2401249,
66003008,5190710809,47114983,"Česká pošta, s.p.",poštovní služby,7263.14,2024-06-04,2024-06-18,5161,FD2401251,
66003008,9103123094,26234203,Integra centrum s.r.o.,školení - Ing. Zuzana Nováková,2200,2024-05-31,2024-06-28,5167,FD2401273,
66003008,5183219121,47114983,"Česká pošta, s.p.",Komerční a kvalifikované certifikáty,4042.48,2024-06-05,2024-06-19,5168,FD2401283,
66003008,5183221617,47114983,"Česká pošta, s.p.",Časové razítko 5/2024,9174.22,2024-06-06,2024-06-20,5168,FD2401311,
66003008,4801008628,62913671,"Up Česká republika, s. r. o.",stravenky,646020,2024-06-10,2024-06-18,5169,FD2401349,
66003008,2024240,311391,"CENDIS, s.p.",služby v oblasti správy a provozu ICT za 5/2024 back office,232320,2024-06-11,2024-06-19,5168,FD2401367,
66003008,2024241,311391,"CENDIS, s.p.",technická podpora Microsoft za 5/2024,191392.92,2024-06-11,2024-06-19,5168,FD2401368,
66003008,2024248,311391,"CENDIS, s.p.",poskytování odborných poradenských a dalších služeb 5/2024,1075690,2024-06-12,2024-06-19,5168,FD2401386,
66003008,5183224914,47114983,"Česká pošta, s.p.",Komerční a kvalifikované certifikáty,2775,2024-06-12,2024-06-26,5168,FD2401388,
66003008,240596,62418742,"UNISMINI - služby, spol.s r.o.",oprava a výměna elektroinstalace v serverovně č.125,301057.68,2024-06-12,2024-06-27,5171,FD2401444,
66003008,2024174,311391,"CENDIS, s.p.",služby pro aplikaci ISNP - 12I - za 3/2024,22562.87,2024-05-09,2024-06-28,5168,FD2401507,
66003008,23954,25656635,"Pražské vodovody a kanalizace, a.s.",Záloha na vodné a stočné na 01-05/2024,450,2024-01-02,2024-05-13,5151,FDZ2400001,
66003008,23954,25656635,"Pražské vodovody a kanalizace, a.s.",Záloha na vodné a stočné na 01-05/2024,450,2024-01-02,2024-01-15,5151,FDZ2400001,
66003008,23954,25656635,"Pražské vodovody a kanalizace, a.s.",Záloha na vodné a stočné na 01-05/2024,450,2024-01-02,2024-03-15,5151,FDZ2400001,
66003008,23954,25656635,"Pražské vodovody a kanalizace, a.s.",Záloha na vodné a stočné na 01-05/2024,450,2024-01-02,2024-04-12,5151,FDZ2400001,
66003008,23954,25656635,"Pražské vodovody a kanalizace, a.s.",Záloha na vodné a stočné na 01-05/2024,450,2024-01-02,2024-02-15,5151,FDZ2400001,
66003008,4129260142,60193492,"Pražská plynárenská, a.s.",záloha - dodávka plynu za 1/2024,2193850,2024-01-02,2024-01-08,5153,FDZ2400002,
66003008,4129260242,60193492,"Pražská plynárenská, a.s.",záloha - dodávka plynu za 2/2024,1766250,2024-01-02,2024-02-05,5153,FDZ2400003,
66003008,4129260342,60193492,"Pražská plynárenská, a.s.",záloha - dodávka plynu za 3/2024,1704800,2024-01-02,2024-03-05,5154,FDZ2400004,
66003008,6012400125,25094769,Suweco CZ s.r.o.,"Záloha na tiskoviny, noviny 1-3/2024",160385.34,2024-01-18,2024-02-16,5136,FDZ2400005,
66003008,2411002492,3292908,"SUAS Commodities, s.r.o.",záloha - dodávka elektřiny za 1/2024,763600,2024-01-19,2024-01-30,5154,FDZ2400006,
66003008,2411002492,3292908,"SUAS Commodities, s.r.o.",záloha - dodávka elektřiny za 2/2024,763600,2024-01-19,2024-02-15,5154,FDZ2400007,
66003008,2411002492,3292908,"SUAS Commodities, s.r.o.",záloha - dodávka elektřiny za 3/2024,763600,2024-01-19,2024-03-15,5154,FDZ2400008,
66003008,2411002492,3292908,"SUAS Commodities, s.r.o.",záloha - dodávka elektřiny za 4/2024,763600,2024-01-19,2024-04-15,5154,FDZ2400009,
66003008,2411002492,3292908,"SUAS Commodities, s.r.o.",záloha - dodávka elektřiny za 5/2024,763600,2024-01-19,2024-05-15,5154,FDZ2400010,
66003008,2411002492,3292908,"SUAS Commodities, s.r.o.",záloha - dodávka elektřiny za 6/2024,763600,2024-01-19,2024-06-14,5154,FDZ2400011,
66003008,52240014,27373665,OKsystem a.s.,školení - Ivana Roulová a Mgr. Johana Bělinová,4815.80,2024-01-12,2024-02-29,5167,FDZ2400018,
66003008,97024140,87417952,Petra Lachnittová,školení - Helena Baštová,2890,2024-02-02,2024-03-14,5167,FDZ2400019,
66003008,23955,25656635,"Pražské vodovody a kanalizace, a.s.",záloha SV 1.3.2024-31.5.2024,331630,2024-02-13,2024-03-15,5151,FDZ2400020,
66003008,2439619706,26197456,Exponet s.r.o.,školení - PhDr. Dagmar Kutílková,4840,2024-02-16,2024-03-21,5167,FDZ2400021,
66003008,12024013,3247368,Testamentor s.r.o.,publikace inzerátu,4500,2024-02-27,2024-03-11,5169,FDZ2400022,
66003008,244100001,25073869,"Sicco, s.r.o.",řezané kovové štítky se jménem,410,2024-03-04,2024-03-12,5139,FDZ2400023,
66003008,33323,48396826,Volarik hotels and resorts s.r.o.,Ubytování pro pana ministra a jeho doprovod -  Mikulov 11.3.2024 -12.3.2024,3900,2024-03-09,2024-03-12,5169,FDZ2400025,
66003008,33323,48396826,Volarik hotels and resorts s.r.o.,Ubytování pro pana ministra a jeho doprovod -  Mikulov 11.3.2024 -12.3.2024,3900,2024-03-09,2024-03-12,5173,FDZ2400025,
66003008,4129260442,60193492,"Pražská plynárenská, a.s.",záloha - dodávka plynu za 4/2024,1231750,2024-03-13,2024-04-05,5153,FDZ2400027,
66003008,4129260542,60193492,"Pražská plynárenská, a.s.",záloha - dodávka plynu za 5/2024,429750,2024-03-13,2024-05-03,5153,FDZ2400028,
66003008,4129260642,60193492,"Pražská plynárenská, a.s.",záloha - dodávka plynu za 6/2024,368750,2024-03-13,2024-06-05,5153,FDZ2400029,
66003008,20241729,75095343,Oblastní spolek Českého červeného kříže Praha 1,Školení - Ester Kostková,650,2024-03-14,2024-04-18,5167,FDZ2400030,
66003008,2220876971,25115804,"ACTIVE 24, s.r.o.",údržba domén (cz) - ebesip.cz a ibesip.cz (od 15.4.2024 - do 14.4.2029),3617.90,2024-03-15,2024-04-05,5168,FDZ2400031,
66003008,6012400138,25094769,Suweco CZ s.r.o.,"Záloha na tiskoviny, noviny 4-6/2024",160385.46,2024-03-28,2024-05-06,5136,FDZ2400032,
66003008,88268,26784602,SERGE FASHION E.K.J. s.r.o.,ubytování pro pana ministra a jeho doprovod - Olomouc -  02.05.2024 - 03.05.2024,3050,2024-04-18,2024-04-29,5169,FDZ2400033,
66003008,88268,26784602,SERGE FASHION E.K.J. s.r.o.,ubytování pro pana ministra a jeho doprovod - Olomouc -  02.05.2024 - 03.05.2024,6100,2024-04-18,2024-04-29,5173,FDZ2400033,
66003008,202400978,6578705,Česká agentura pro standardizaci,poskytování přístupu k českým technickým normám prostřednictvím služby ČSN online pro více uživatelů za období 12 měsíců,30000,2024-04-17,2024-04-30,5168,FDZ2400034,
66003008,3124157452,28115708,"WEDOS Internet, a.s.",doména mdcr.eu za období 1.5.2024 - 30.4.2025,163.35,2024-03-31,2024-04-29,5168,FDZ2400035,
66003008,23955,25656635,"Pražské vodovody a kanalizace, a.s.",záloha SV 1.6.2024-31.8.2024,342390,2024-05-06,2024-06-06,5151,FDZ2400036,
66003008,23954,25656635,"Pražské vodovody a kanalizace, a.s.",Záloha na vodné a stočné na 06-12/2024,1170,2024-05-03,2024-06-14,5151,FDZ2400037,
66003008,24000114,5341108,JULIUS MEINL LIVING CZ s.r.o.,Ubytování ministerská akce V4 - 13.-14.6.2024,69801,2024-06-11,2024-06-13,5173,FDZ2400039,
66003008,2220911805,25115804,"ACTIVE 24, s.r.o.",Údržba domény (cz) - dataovozidlech.cz (od 17.7.2024 - do 16.7.2029),1808.95,2024-06-16,2024-06-27,5168,FDZ2400045,
66003008,66478,CH,SITA Switzerland Sarl,Sitatex za 12/2023,5817.76,2023-12-31,2024-02-12,5162,FDZAH2300024,
66003008,112924,US,AC Hotels ORLANDO DOWNTOWN,"Ubytování - Kupka, Vrbík, Čechura, Kobera, Čížková, Šváb, Bednářová, Lukašík, Myslbek - ZPC 8-16/2024",11134.96,2024-01-13,2024-01-25,5169,FDZAH2400001,
66003008,112924,US,AC Hotels ORLANDO DOWNTOWN,"Ubytování - Kupka, Vrbík, Čechura, Kobera, Čížková, Šváb, Bednářová, Lukašík, Myslbek - ZPC 8-16/2024",89078.86,2024-01-13,2024-01-25,5173,FDZAH2400001,
66003008,68561,CH,SITA Switzerland Sarl,Sitatex za 1/2024,5817.76,2024-02-12,2024-02-28,5162,FDZAH2400003,
66003008,69830,CH,SITA Switzerland Sarl,Sitatex za 2/2024,5827.16,2024-03-12,2024-04-10,5162,FDZAH2400004,
66003008,3426,IE,Conference Partners (Ire) Ltd.,konference - PhDr.Čížková,13837.35,2024-03-28,2024-04-10,5176,FDZAH2400005,
66003008,2024659,BE,Event Masters NV,konference - Marek Lahoda,29767.66,2024-05-07,2024-05-29,5176,FDZAH2400006,
66003008,1162024,US,Watergate Hotel Lessee LI,"Ubytování - Kupka, Vrbík, Čechura, Bednářová, Myslbek, Lukašík, Kobera, Čížková, Šváb - ZPC 8-16/2024",104660.16,2024-01-16,2024-01-25,5173,FDZZAH2400002,
66003008,1162024,US,Watergate Hotel Lessee LI,"Ubytování - Kupka, Vrbík, Čechura, Bednářová, Myslbek, Lukašík, Kobera, Čížková, Šváb - ZPC 8-16/2024",13082.35,2024-01-16,2024-01-25,5169,FDZZAH2400002,
66003008,2023029,4180259,Systemio Software s.r.o.,"Správa, provoz a rozvoj elektronického úložiště dokumentů OPD - 12/2023",16819,2023-12-31,2024-02-14,5168,FEU2300130,
66003008,20231490,27285359,Agentura Parole s.r.o.,"Jazyková výuka, 10/2023 - anglický jazyk - OPD",4900.50,2023-12-31,2024-02-23,5167,FEU2300132,
66003008,20231492,27285359,Agentura Parole s.r.o.,"Jazyková výuka, 11/2023 - anglický jazyk - OPD",12251.25,2023-12-31,2024-02-23,5167,FEU2300133,
66003008,20231496,27285359,Agentura Parole s.r.o.,"Jazyková výuka, 12/2023 - anglický jazyk - OPD",17968.50,2023-12-31,2024-02-23,5167,FEU2300134,
66003008,10114142,49704362,ASIANA s.r.o.,Letenky - Luděk Sosna - ZPC 9101/2024,10156,2024-01-19,2024-02-23,5173,FEU2400001,
66003008,10114143,49704362,ASIANA s.r.o.,Letenky - Eva Mikulová - ZPC 9102/2024,5329,2024-01-19,2024-02-23,5173,FEU2400002,
66003008,10119986,49704362,ASIANA s.r.o.,Letenky - Petr Bubela - ZPC 9103/2024,11271,2024-02-15,2024-03-15,5173,FEU2400003,
66003008,2024002,4180259,Systemio Software s.r.o.,"Správa, provoz a rozvoj elektronického úložiště dokumentů OPD - 1/2024",16819,2024-02-14,2024-03-20,5168,FEU2400004,
66003008,20240122,27285359,Agentura Parole s.r.o.,"Jazyková výuka, 1/2024 - anglický jazyk - OPD",27769.50,2024-02-15,2024-03-27,5167,FEU2400005,
66003008,1240029,540081,Česká vědeckotechnická společnost spojů,vložné za seminář - Ing. Jan Sychra,2400,2024-02-21,2024-04-04,5167,FEU2400006,
66003008,101112213,49704362,ASIANA s.r.o.,Letenky - Marek Pastucha - ZPC 9105/2024,11202,2024-02-26,2024-03-27,5173,FEU2400007,
66003008,101112259,49704362,ASIANA s.r.o.,Letenky - Petr Bubela a Petr Šváb - ZPC 9106-9107/2024,14260,2024-02-26,2024-03-27,5173,FEU2400008,
66003008,101112296,49704362,ASIANA s.r.o.,Letenky - Lukáš Soukup - ZPC 9104/2024,21700,2024-02-26,2024-03-27,5173,FEU2400009,
66003008,320240147,5940109,"OTIDEA vzdělávání, s.r.o.",školení - Mgr. Věra Korman Horáčková,4235,2024-02-27,2024-04-04,5167,FEU2400010,
66003008,101115073,49704362,ASIANA s.r.o.,Letenky - Aleš Jungmann - ZPC 5201/2024,13314,2024-03-08,2024-04-05,5173,FEU2400011,
66003008,101115711,49704362,ASIANA s.r.o.,Letenky - Michaela Pražská - ZPC 9108/2024,10202,2024-03-12,2024-04-11,5173,FEU2400012,
66003008,532024,22693220,"Česká evaluační společnost, z.s.",školení - Ing. Martina Bártová - konference ČES,6600,2024-03-14,2024-04-12,5167,FEU2400013,
66003008,24000110,25972154,Český a moravský účetní dvůr s.r.o.,"školení - Bc. Veronika Janurová, DiS. a  Ing. Eva Borovková",5921.16,2024-03-15,2024-04-19,5167,FEU2400014,
66003008,2024004,4180259,Systemio Software s.r.o.,"Správa, provoz a rozvoj elektronického úložiště dokumentů OPD - 2/2024",16819,2024-03-14,2024-04-18,5168,FEU2400015,
66003008,101117858,49704362,ASIANA s.r.o.,Letenky - Patrik Zapletal - ZPC 5001/2024,10067,2024-03-21,2024-04-19,5173,FEU2400016,
66003008,10911226,49704362,ASIANA s.r.o.,Ubytování - Patrik Zapletal - ZPC 5001/2024,10267,2024-03-21,2024-04-19,5173,FEU2400017,
66003008,20240296,27285359,Agentura Parole s.r.o.,"Jazyková výuka, 2/2024 - anglický jazyk - OPD",23685.75,2024-03-15,2024-04-19,5167,FEU2400018,
66003008,10911351,49704362,ASIANA s.r.o.,Ubytování - Luděk Sosna - ZPC 9101/2024,12090,2024-04-02,2024-05-02,5173,FEU2400019,
